ID	Mean_Schneider_Entropy	Strain_count	Cluster_Number	Conservation	Conservation_Results
WP_168939933	0.0131969651275136	95	85	0.986803034872486	Conservation Score > 0.95, more than 90% of the strains
WP_168939934	0.117243361604419	2	1682	0.882756638395581	Conservation Score > 0.80, less than 90% of the strains
WP_168939935	0.229133567561353	170	1499	0.770866432438647	Conservation Score < 0.80, more than 90% of the strains
WP_168939936	0.202124395991146	18	1476	0.797875604008854	Conservation Score < 0.80, less than 90% of the strains
WP_168939937	0.00731222025898681	93	1592	0.992687779741013	Conservation Score > 0.95, more than 90% of the strains
WP_168939938	0.180982111725728	96	133	0.819017888274272	Conservation Score > 0.80, more than 90% of the strains
WP_168939939	0.176364502315464	89	2452	0.823635497684536	Conservation Score > 0.80, more than 90% of the strains
WP_168939940	0.201987293621639	85	1220	0.798012706378361	Conservation Score < 0.80, less than 90% of the strains
WP_168939941	0.213511924729015	87	784	0.786488075270985	Conservation Score < 0.80, more than 90% of the strains
WP_168939942	0.0192907631474569	75	2759	0.980709236852543	Conservation Score > 0.95, less than 90% of the strains
WP_168939943	0.00283912158416613	83	266	0.997160878415834	Conservation Score > 0.95, less than 90% of the strains
WP_168939944	0.0311958614462553	28	22	0.968804138553745	Conservation Score > 0.95, less than 90% of the strains
WP_168939945	0.0024386482606274	88	209	0.997561351739373	Conservation Score > 0.95, more than 90% of the strains
WP_168939946	0.0126394015195483	34	1267	0.987360598480452	Conservation Score > 0.95, less than 90% of the strains
WP_168939947	0.0821809814391579	30	770	0.917819018560842	Conservation Score > 0.80, less than 90% of the strains
WP_168939948	0.0282544715813204	13	2232	0.971745528418679	Conservation Score > 0.95, less than 90% of the strains
WP_168939949	0.00407384489060212	15	1321	0.995926155109398	Conservation Score > 0.95, less than 90% of the strains
WP_168939950	0.0225370475962617	88	5103	0.977462952403738	Conservation Score > 0.95, more than 90% of the strains
WP_168939951	0.191632924005138	114	4173	0.808367075994862	Conservation Score > 0.80, more than 90% of the strains
WP_168939952	0.0714178387106907	23	4081	0.928582161289309	Conservation Score > 0.80, less than 90% of the strains
WP_168939953	0.110955783077305	9	2873	0.889044216922695	Conservation Score > 0.80, less than 90% of the strains
WP_168939954	0.0656615155730761	8	2620	0.934338484426924	Conservation Score > 0.80, less than 90% of the strains
WP_168939955	0.0196953592155688	33	826	0.980304640784431	Conservation Score > 0.95, less than 90% of the strains
WP_168939956	0.00244806719028982	14	4932	0.99755193280971	Conservation Score > 0.95, less than 90% of the strains
WP_168939957	0.00242680834987081	33	1378	0.997573191650129	Conservation Score > 0.95, less than 90% of the strains
WP_168939958	0.214546199656785	36	680	0.785453800343215	Conservation Score < 0.80, less than 90% of the strains
WP_168939959	0.0226151184856491	95	1246	0.977384881514351	Conservation Score > 0.95, more than 90% of the strains
WP_168939960	0.00536061889216775	88	1758	0.994639381107832	Conservation Score > 0.95, more than 90% of the strains
WP_168939961	0.155305376043359	88	2073	0.844694623956641	Conservation Score > 0.80, more than 90% of the strains
WP_168939962	0.0117063449717123	95	1743	0.988293655028288	Conservation Score > 0.95, more than 90% of the strains
WP_168939963	0.00183891684761336	95	3734	0.998161083152387	Conservation Score > 0.95, more than 90% of the strains
WP_168939964	0.0120220339902045	87	466	0.987977966009796	Conservation Score > 0.95, more than 90% of the strains
WP_168939965	0.131644752662726	94	915	0.868355247337274	Conservation Score > 0.80, more than 90% of the strains
WP_168939966	0.00450144838261968	95	4546	0.99549855161738	Conservation Score > 0.95, more than 90% of the strains
WP_168939967	0.219716985852014	26	257	0.780283014147986	Conservation Score < 0.80, less than 90% of the strains
WP_168939969	0.202423741342884	12	963	0.797576258657116	Conservation Score < 0.80, less than 90% of the strains
WP_168939970	0.00330561778074499	87	605	0.996694382219255	Conservation Score > 0.95, more than 90% of the strains
WP_168939971	0.00339383737822363	91	797	0.996606162621776	Conservation Score > 0.95, more than 90% of the strains
WP_168939972	0.057976394004205	90	629	0.942023605995795	Conservation Score > 0.80, more than 90% of the strains
WP_168939973	0.213583435620206	92	1095	0.786416564379794	Conservation Score < 0.80, more than 90% of the strains
WP_168939974	0.190937756400598	65	1338	0.809062243599402	Conservation Score > 0.80, less than 90% of the strains
WP_168939975	0.190937756400598	65	1338	0.809062243599402	Conservation Score > 0.80, less than 90% of the strains
WP_168939977	0.00871248335033947	87	1653	0.99128751664966	Conservation Score > 0.95, more than 90% of the strains
WP_168939983	0	1	3908	1	Conservation Score > 0.95, less than 90% of the strains
WP_168939984	0	1	2035	1	Conservation Score > 0.95, less than 90% of the strains
WP_168939985	0.00933161724348333	95	1184	0.990668382756517	Conservation Score > 0.95, more than 90% of the strains
WP_168939986	0.0942556238913969	11	3356	0.905744376108603	Conservation Score > 0.80, less than 90% of the strains
WP_168939987	0.195327693836232	29	2886	0.804672306163768	Conservation Score > 0.80, less than 90% of the strains
WP_168939988	0.195327693836232	29	2886	0.804672306163768	Conservation Score > 0.80, less than 90% of the strains
WP_168939989	0.0938159434567896	25	4687	0.90618405654321	Conservation Score > 0.80, less than 90% of the strains
WP_168939990	0.0155760273890347	86	2872	0.984423972610965	Conservation Score > 0.95, less than 90% of the strains
WP_168939991	0.0137981968907244	2	5483	0.986201803109275	Conservation Score > 0.95, less than 90% of the strains
WP_168939992	0.048541690373168	10	2924	0.951458309626832	Conservation Score > 0.95, less than 90% of the strains
WP_168952570	0.0251960361325561	4	4589	0.974803963867444	Conservation Score > 0.95, less than 90% of the strains
WP_168952571	0.017973967002391	2	3387	0.982026032997609	Conservation Score > 0.95, less than 90% of the strains
WP_168952572	0.16019764590326	87	1617	0.83980235409674	Conservation Score > 0.80, more than 90% of the strains
WP_168952573	0.00473203508445776	95	2650	0.995267964915542	Conservation Score > 0.95, more than 90% of the strains
WP_168952574	0.0942556238913969	11	3356	0.905744376108603	Conservation Score > 0.80, less than 90% of the strains
WP_168952575	0.206826316571577	122	402	0.793173683428423	Conservation Score < 0.80, more than 90% of the strains
WP_168952576	0	1	313	1	Conservation Score > 0.95, less than 90% of the strains
WP_168952577	0.00173794082974773	4	2421	0.998262059170252	Conservation Score > 0.95, less than 90% of the strains
WP_168952578	0.203588001657771	97	157	0.796411998342229	Conservation Score < 0.80, more than 90% of the strains
WP_168952579	0.220931145673624	25	440	0.779068854326376	Conservation Score < 0.80, less than 90% of the strains
WP_168952580	0.0614123078469877	15	1280	0.938587692153012	Conservation Score > 0.80, less than 90% of the strains
WP_168977104	0.00173794082974773	4	2421	0.998262059170252	Conservation Score > 0.95, less than 90% of the strains
WP_168977105	0.152190571680039	13	149	0.847809428319961	Conservation Score > 0.80, less than 90% of the strains
WP_168977106	0.0251960361325561	4	4589	0.974803963867444	Conservation Score > 0.95, less than 90% of the strains
WP_168977107	0.0137981968907244	2	5483	0.986201803109275	Conservation Score > 0.95, less than 90% of the strains
WP_168977191	0	1	3891	1	Conservation Score > 0.95, less than 90% of the strains
WP_168977192	0	13	5710	1	Conservation Score > 0.95, less than 90% of the strains
WP_168977193	0.00395164644996709	5	5668	0.996048353550033	Conservation Score > 0.95, less than 90% of the strains
WP_168977194	0	1	3318	1	Conservation Score > 0.95, less than 90% of the strains
WP_168977195	0.0251960361325561	4	4589	0.974803963867444	Conservation Score > 0.95, less than 90% of the strains
WP_168977196	0.0155760273890347	86	2872	0.984423972610965	Conservation Score > 0.95, less than 90% of the strains
WP_168977197	0.137909744690073	4	4641	0.862090255309927	Conservation Score > 0.80, less than 90% of the strains
WP_168977198	0.223761275565184	20	76	0.776238724434816	Conservation Score < 0.80, less than 90% of the strains
WP_168977199	0.147601892288659	81	4835	0.852398107711341	Conservation Score > 0.80, less than 90% of the strains
WP_168977200	0.219716985852014	26	257	0.780283014147986	Conservation Score < 0.80, less than 90% of the strains
WP_168985393	0.195327693836232	29	2886	0.804672306163768	Conservation Score > 0.80, less than 90% of the strains
WP_168985394	0.228835124478523	35	13	0.771164875521477	Conservation Score < 0.80, less than 90% of the strains
WP_168985395	0	1	4632	1	Conservation Score > 0.95, less than 90% of the strains
WP_168985396	0.0399580360431838	66	4741	0.960041963956816	Conservation Score > 0.95, less than 90% of the strains
WP_168985397	0.219716985852014	26	257	0.780283014147986	Conservation Score < 0.80, less than 90% of the strains
WP_168985398	0.219716985852014	26	257	0.780283014147986	Conservation Score < 0.80, less than 90% of the strains
WP_168985399	0	1	4554	1	Conservation Score > 0.95, less than 90% of the strains
WP_168985400	0.0942556238913969	11	3356	0.905744376108603	Conservation Score > 0.80, less than 90% of the strains
WP_168985401	0.00637430997565019	88	2971	0.99362569002435	Conservation Score > 0.95, more than 90% of the strains
WP_168985403	0.06662843802594	10	286	0.93337156197406	Conservation Score > 0.80, less than 90% of the strains
WP_168985404	0	1	5092	1	Conservation Score > 0.95, less than 90% of the strains
WP_168985405	0	1	4913	1	Conservation Score > 0.95, less than 90% of the strains
WP_168985406	0.118136116198969	4	4770	0.881863883801031	Conservation Score > 0.80, less than 90% of the strains
WP_168985407	0.202423741342884	12	963	0.797576258657116	Conservation Score < 0.80, less than 90% of the strains
WP_168985408	0	1	2324	1	Conservation Score > 0.95, less than 90% of the strains
WP_168985409	0.168054562807909	2	940	0.831945437192091	Conservation Score > 0.80, less than 90% of the strains
WP_168985410	0	1	2457	1	Conservation Score > 0.95, less than 90% of the strains
WP_168985411	0.218135829581067	17	970	0.781864170418933	Conservation Score < 0.80, less than 90% of the strains
WP_168985412	0.0349587956150863	87	3495	0.965041204384914	Conservation Score > 0.95, more than 90% of the strains
WP_169050868	0.216181855325737	9	1260	0.783818144674263	Conservation Score < 0.80, less than 90% of the strains
WP_169050869	0.0325243212424219	2	2625	0.967475678757578	Conservation Score > 0.95, less than 90% of the strains
WP_169050870	0.225612120080578	21	451	0.774387879919421	Conservation Score < 0.80, less than 90% of the strains
WP_169050871	0.190203305290176	93	663	0.809796694709824	Conservation Score > 0.80, more than 90% of the strains
WP_169050872	0	1	5811	1	Conservation Score > 0.95, less than 90% of the strains
WP_169050873	0	1	5821	1	Conservation Score > 0.95, less than 90% of the strains
WP_169050874	0.00442918238564733	22	4207	0.995570817614353	Conservation Score > 0.95, less than 90% of the strains
WP_169050875	0.187938158116271	80	2486	0.812061841883729	Conservation Score > 0.80, less than 90% of the strains
WP_169050876	0.209664840332729	8	1161	0.790335159667271	Conservation Score < 0.80, less than 90% of the strains
WP_169050877	0.220931145673624	25	440	0.779068854326376	Conservation Score < 0.80, less than 90% of the strains
WP_169050878	0.155305376043359	88	2073	0.844694623956641	Conservation Score > 0.80, more than 90% of the strains
WP_169050879	0.141881667315648	76	546	0.858118332684352	Conservation Score > 0.80, less than 90% of the strains
WP_169050880	0.225904650831467	91	53	0.774095349168533	Conservation Score < 0.80, more than 90% of the strains
WP_169050881	0.197318801235809	96	1703	0.802681198764191	Conservation Score > 0.80, more than 90% of the strains
WP_169050882	0.196128445319859	86	70	0.803871554680141	Conservation Score > 0.80, less than 90% of the strains
WP_169050883	0.203652070851452	88	1349	0.796347929148548	Conservation Score < 0.80, more than 90% of the strains
WP_169050884	0.185717426732691	86	3807	0.814282573267309	Conservation Score > 0.80, less than 90% of the strains
WP_169050885	0.179321139548855	7	450	0.820678860451145	Conservation Score > 0.80, less than 90% of the strains
WP_169050886	0.226517809659977	50	248	0.773482190340023	Conservation Score < 0.80, less than 90% of the strains
WP_169050887	0.22558061596829	12	59	0.77441938403171	Conservation Score < 0.80, less than 90% of the strains
WP_169050888	0.087057482519899	88	1998	0.912942517480101	Conservation Score > 0.80, more than 90% of the strains
WP_169050889	0.185717426732691	86	3807	0.814282573267309	Conservation Score > 0.80, less than 90% of the strains
WP_169050890	0.202113130315434	95	2056	0.797886869684566	Conservation Score < 0.80, more than 90% of the strains
WP_169050891	0.199483836526426	95	416	0.800516163473574	Conservation Score > 0.80, more than 90% of the strains
WP_169050892	0.19274985239584	17	1949	0.80725014760416	Conservation Score > 0.80, less than 90% of the strains
WP_169050893	0.0636864553849927	6	5279	0.936313544615007	Conservation Score > 0.80, less than 90% of the strains
WP_169050894	0.0187037089933163	12	5620	0.981296291006684	Conservation Score > 0.95, less than 90% of the strains
WP_169050895	0.189357552345667	92	411	0.810642447654333	Conservation Score > 0.80, more than 90% of the strains
WP_169050896	0.00204499408767569	52	701	0.997955005912324	Conservation Score > 0.95, less than 90% of the strains
WP_169050897	0.137503813569447	2	3229	0.862496186430553	Conservation Score > 0.80, less than 90% of the strains
WP_169050898	0.0107279024693255	10	5315	0.989272097530674	Conservation Score > 0.95, less than 90% of the strains
WP_169050899	0.210037675589384	8	2278	0.789962324410616	Conservation Score < 0.80, less than 90% of the strains
WP_169050900	0.0136929081836479	7	2890	0.986307091816352	Conservation Score > 0.95, less than 90% of the strains
WP_169050901	0.182064078707497	49	3017	0.817935921292503	Conservation Score > 0.80, less than 90% of the strains
WP_169050902	0.0212390163681477	87	1039	0.978760983631852	Conservation Score > 0.95, more than 90% of the strains
WP_169050903	0.176676889117476	3	2107	0.823323110882524	Conservation Score > 0.80, less than 90% of the strains
WP_169050904	0.00474313018118652	4	5765	0.995256869818813	Conservation Score > 0.95, less than 90% of the strains
WP_169050905	0.181229480116319	85	2656	0.818770519883681	Conservation Score > 0.80, less than 90% of the strains
WP_169050906	0.191841723888446	77	215	0.808158276111553	Conservation Score > 0.80, less than 90% of the strains
WP_169050907	0.0159768595576809	2	5656	0.984023140442319	Conservation Score > 0.95, less than 90% of the strains
WP_169050908	0.191691978346301	95	1302	0.808308021653699	Conservation Score > 0.80, more than 90% of the strains
WP_169050909	0.187032354132933	96	2512	0.812967645867067	Conservation Score > 0.80, more than 90% of the strains
WP_169050910	0.225904650831467	91	53	0.774095349168533	Conservation Score < 0.80, more than 90% of the strains
WP_169050911	0	1	3177	1	Conservation Score > 0.95, less than 90% of the strains
WP_169050912	0	1	5709	1	Conservation Score > 0.95, less than 90% of the strains
WP_169050913	0.023974693012919	71	3512	0.976025306987081	Conservation Score > 0.95, less than 90% of the strains
WP_169050914	0.203588001657771	97	157	0.796411998342229	Conservation Score < 0.80, more than 90% of the strains
WP_169050915	0.206923456242374	76	1192	0.793076543757626	Conservation Score < 0.80, less than 90% of the strains
WP_169050916	0.226221189299566	111	1382	0.773778810700434	Conservation Score < 0.80, more than 90% of the strains
WP_169050917	0.226221189299566	111	1382	0.773778810700434	Conservation Score < 0.80, more than 90% of the strains
WP_169050918	0.203588001657771	97	157	0.796411998342229	Conservation Score < 0.80, more than 90% of the strains
WP_169050919	0.214468229929129	23	675	0.785531770070871	Conservation Score < 0.80, less than 90% of the strains
WP_169050920	0.0195723551146478	88	2389	0.980427644885352	Conservation Score > 0.95, more than 90% of the strains
WP_169050921	0.165012153091744	8	1120	0.834987846908256	Conservation Score > 0.80, less than 90% of the strains
WP_169050922	0.182989959177869	68	1366	0.817010040822131	Conservation Score > 0.80, less than 90% of the strains
WP_169050923	0.187938158116271	80	2486	0.812061841883729	Conservation Score > 0.80, less than 90% of the strains
WP_169050924	0.187032354132933	96	2512	0.812967645867067	Conservation Score > 0.80, more than 90% of the strains
WP_169050925	0.13840056008339	3	3214	0.86159943991661	Conservation Score > 0.80, less than 90% of the strains
WP_169050926	0.19923999418008	89	1848	0.80076000581992	Conservation Score > 0.80, more than 90% of the strains
WP_169050927	0.0166695795624688	86	2042	0.983330420437531	Conservation Score > 0.95, less than 90% of the strains
WP_169050928	0.172568313106361	9	1956	0.827431686893639	Conservation Score > 0.80, less than 90% of the strains
WP_169050929	0.184450910111717	45	2448	0.815549089888283	Conservation Score > 0.80, less than 90% of the strains
WP_169050930	0.220263268985161	88	551	0.779736731014839	Conservation Score < 0.80, more than 90% of the strains
WP_169050931	0.204958231187629	96	2462	0.795041768812371	Conservation Score < 0.80, more than 90% of the strains
WP_169050932	0.209714725371282	4	2800	0.790285274628718	Conservation Score < 0.80, less than 90% of the strains
WP_169050933	0	1	5342	1	Conservation Score > 0.95, less than 90% of the strains
WP_169050934	0.18890291343281	96	2148	0.81109708656719	Conservation Score > 0.80, more than 90% of the strains
WP_171849290	0.215260414165146	87	1196	0.784739585834854	Conservation Score < 0.80, more than 90% of the strains
WP_172457178	0.0625114762962849	65	5424	0.937488523703715	Conservation Score > 0.80, less than 90% of the strains
WP_172457179	0.0644870374991863	86	704	0.935512962500814	Conservation Score > 0.80, less than 90% of the strains
WP_172457180	0	1	5795	1	Conservation Score > 0.95, less than 90% of the strains
WP_172457181	0.188917931381382	73	1866	0.811082068618618	Conservation Score > 0.80, less than 90% of the strains
WP_172457182	0.188917931381382	73	1866	0.811082068618618	Conservation Score > 0.80, less than 90% of the strains
WP_172457183	0.0191225662108721	78	5673	0.980877433789128	Conservation Score > 0.95, less than 90% of the strains
WP_172457184	0	1	5698	1	Conservation Score > 0.95, less than 90% of the strains
WP_172457187	0	1	5762	1	Conservation Score > 0.95, less than 90% of the strains
WP_172457188	0.00600660124223415	87	2617	0.993993398757766	Conservation Score > 0.95, more than 90% of the strains
WP_172457189	0.00474313018118652	4	5765	0.995256869818813	Conservation Score > 0.95, less than 90% of the strains
WP_172457192	0.0114449762549082	94	5637	0.988555023745092	Conservation Score > 0.95, more than 90% of the strains
WP_172459074	0.0135021415044838	7	3378	0.986497858495516	Conservation Score > 0.95, less than 90% of the strains
WP_172459078	0	3	5676	1	Conservation Score > 0.95, less than 90% of the strains
WP_172459079	0.00643502943939702	3	4834	0.993564970560603	Conservation Score > 0.95, less than 90% of the strains
WP_172459084	0	3	5687	1	Conservation Score > 0.95, less than 90% of the strains
WP_172459085	0	3	1730	1	Conservation Score > 0.95, less than 90% of the strains
WP_172459087	0	7	5711	1	Conservation Score > 0.95, less than 90% of the strains
WP_172459095	0.0169292647448409	86	672	0.983070735255159	Conservation Score > 0.95, less than 90% of the strains
WP_172459845	0.00662349402296592	88	3514	0.993376505977034	Conservation Score > 0.95, more than 90% of the strains
WP_172459851	0.00551855076543124	7	3451	0.994481449234569	Conservation Score > 0.95, less than 90% of the strains
WP_174758207	0.00257504353023184	26	1091	0.997424956469768	Conservation Score > 0.95, less than 90% of the strains
WP_174758208	0.188917931381382	73	1866	0.811082068618618	Conservation Score > 0.80, less than 90% of the strains
WP_174758209	0.0146841360337339	96	2054	0.985315863966266	Conservation Score > 0.95, more than 90% of the strains
WP_174758210	0.117546106678157	93	524	0.882453893321843	Conservation Score > 0.80, more than 90% of the strains
WP_174758211	0.132949164497574	89	2490	0.867050835502426	Conservation Score > 0.80, more than 90% of the strains
WP_174758212	0.177401413238255	89	852	0.822598586761746	Conservation Score > 0.80, more than 90% of the strains
WP_174758213	0.0082019955539383	20	5121	0.991798004446062	Conservation Score > 0.95, less than 90% of the strains
WP_174758214	0.0113188258941605	18	3106	0.988681174105839	Conservation Score > 0.95, less than 90% of the strains
WP_174758215	0.0644870374991863	86	704	0.935512962500814	Conservation Score > 0.80, less than 90% of the strains
WP_174758216	0.00697506014147459	95	688	0.993024939858525	Conservation Score > 0.95, more than 90% of the strains
WP_174758217	0.00975801618324145	88	3458	0.990241983816759	Conservation Score > 0.95, more than 90% of the strains
WP_174758218	0.0250661850834054	88	2699	0.974933814916595	Conservation Score > 0.95, more than 90% of the strains
WP_174758219	0.0780524315512697	88	2764	0.92194756844873	Conservation Score > 0.80, more than 90% of the strains
WP_174758220	0.0158789287501002	88	1377	0.9841210712499	Conservation Score > 0.95, more than 90% of the strains
WP_174758224	0.00306003170220384	88	870	0.996939968297796	Conservation Score > 0.95, more than 90% of the strains
WP_174759327	0.218478663410884	98	1133	0.781521336589116	Conservation Score < 0.80, more than 90% of the strains
WP_174759904	0.0212084211124258	15	27	0.978791578887574	Conservation Score > 0.95, less than 90% of the strains
WP_174759906	0.0867081768049403	11	1740	0.91329182319506	Conservation Score > 0.80, less than 90% of the strains
WP_174759908	0.0938159434567896	25	4687	0.90618405654321	Conservation Score > 0.80, less than 90% of the strains
WP_174759910	0.218478663410884	98	1133	0.781521336589116	Conservation Score < 0.80, more than 90% of the strains
WP_174760371	0.147601892288659	81	4835	0.852398107711341	Conservation Score > 0.80, less than 90% of the strains
WP_174760372	0.0212084211124258	15	27	0.978791578887574	Conservation Score > 0.95, less than 90% of the strains
WP_176132890	0.177806800287645	78	3159	0.822193199712355	Conservation Score > 0.80, less than 90% of the strains
WP_178285664	0	1	5006	1	Conservation Score > 0.95, less than 90% of the strains
WP_178285665	0	1	5498	1	Conservation Score > 0.95, less than 90% of the strains
WP_178285666	0.0489759861589985	44	5061	0.951024013841002	Conservation Score > 0.95, less than 90% of the strains
WP_178285667	0.117546106678157	93	524	0.882453893321843	Conservation Score > 0.80, more than 90% of the strains
WP_178285668	0.20143419707536	12	483	0.79856580292464	Conservation Score < 0.80, less than 90% of the strains
WP_178285669	0.20143419707536	12	483	0.79856580292464	Conservation Score < 0.80, less than 90% of the strains
WP_178285670	0.16019764590326	87	1617	0.83980235409674	Conservation Score > 0.80, more than 90% of the strains
WP_178285671	0.16019764590326	87	1617	0.83980235409674	Conservation Score > 0.80, more than 90% of the strains
WP_178285672	0	1	2860	1	Conservation Score > 0.95, less than 90% of the strains
WP_178285674	0.0162025121013084	88	3389	0.983797487898692	Conservation Score > 0.95, more than 90% of the strains
WP_178285675	0	1	4985	1	Conservation Score > 0.95, less than 90% of the strains
WP_178285676	0.0174251479128255	95	3933	0.982574852087174	Conservation Score > 0.95, more than 90% of the strains
WP_178285678	0.0155760273890347	86	2872	0.984423972610965	Conservation Score > 0.95, less than 90% of the strains
WP_178285679	0.118136116198969	4	4770	0.881863883801031	Conservation Score > 0.80, less than 90% of the strains
WP_178285680	0.0644870374991863	86	704	0.935512962500814	Conservation Score > 0.80, less than 90% of the strains
WP_178285681	0.219716985852014	26	257	0.780283014147986	Conservation Score < 0.80, less than 90% of the strains
WP_178285682	0.0614123078469877	15	1280	0.938587692153012	Conservation Score > 0.80, less than 90% of the strains
WP_178285683	0.208713429763848	10	1329	0.791286570236152	Conservation Score < 0.80, less than 90% of the strains
WP_178285684	0.00306003170220384	88	870	0.996939968297796	Conservation Score > 0.95, more than 90% of the strains
WP_179255225	0.00935759937923284	7	5773	0.990642400620767	Conservation Score > 0.95, less than 90% of the strains
WP_180765378	0.19087210716851	21	2340	0.80912789283149	Conservation Score > 0.80, less than 90% of the strains
WP_181021975	0	4	5812	1	Conservation Score > 0.95, less than 90% of the strains
WP_181396985	0.0625114762962849	65	5424	0.937488523703715	Conservation Score > 0.80, less than 90% of the strains
WP_181893815	0.22558061596829	12	59	0.77441938403171	Conservation Score < 0.80, less than 90% of the strains
WP_181893817	0.192422908378999	17	87	0.807577091621001	Conservation Score > 0.80, less than 90% of the strains
WP_181893818	0.128320265297655	9	3035	0.871679734702345	Conservation Score > 0.80, less than 90% of the strains
WP_181893819	0.222959175535552	14	73	0.777040824464448	Conservation Score < 0.80, less than 90% of the strains
WP_181893820	0.132949164497574	89	2490	0.867050835502426	Conservation Score > 0.80, more than 90% of the strains
WP_181893821	0.205124699246503	12	2750	0.794875300753497	Conservation Score < 0.80, less than 90% of the strains
WP_181893822	0.0196953592155688	33	826	0.980304640784431	Conservation Score > 0.95, less than 90% of the strains
WP_181893823	0.195327693836232	29	2886	0.804672306163768	Conservation Score > 0.80, less than 90% of the strains
WP_181893824	0.100819509994442	5	2296	0.899180490005558	Conservation Score > 0.80, less than 90% of the strains
WP_181893825	0.0705762486106411	259	4815	0.929423751389359	Conservation Score > 0.80, more than 90% of the strains
WP_181893826	0.224697154757685	111	489	0.775302845242315	Conservation Score < 0.80, more than 90% of the strains
WP_181893827	0.00697506014147459	95	688	0.993024939858525	Conservation Score > 0.95, more than 90% of the strains
WP_181893828	0	1	5702	1	Conservation Score > 0.95, less than 90% of the strains
WP_181893829	0.00662349402296592	88	3514	0.993376505977034	Conservation Score > 0.95, more than 90% of the strains
WP_181893830	0.0151780165797969	2	5609	0.984821983420203	Conservation Score > 0.95, less than 90% of the strains
WP_181893831	0.114890466847911	5	4843	0.885109533152089	Conservation Score > 0.80, less than 90% of the strains
WP_181893832	0.00413054183767613	95	2545	0.995869458162324	Conservation Score > 0.95, more than 90% of the strains
WP_181893833	0	1	5660	1	Conservation Score > 0.95, less than 90% of the strains
WP_181893834	0	1	5634	1	Conservation Score > 0.95, less than 90% of the strains
WP_181893835	0	1	5677	1	Conservation Score > 0.95, less than 90% of the strains
WP_181893838	0.180741205060818	88	3208	0.819258794939182	Conservation Score > 0.80, more than 90% of the strains
WP_181893839	0.180741205060818	88	3208	0.819258794939182	Conservation Score > 0.80, more than 90% of the strains
WP_181893840	0.188917931381382	73	1866	0.811082068618618	Conservation Score > 0.80, less than 90% of the strains
WP_181893841	0.188917931381382	73	1866	0.811082068618618	Conservation Score > 0.80, less than 90% of the strains
WP_181893842	0.000855098858874243	88	4656	0.999144901141126	Conservation Score > 0.95, more than 90% of the strains
WP_181893843	0.188917931381382	73	1866	0.811082068618618	Conservation Score > 0.80, less than 90% of the strains
WP_181893844	0.188917931381382	73	1866	0.811082068618618	Conservation Score > 0.80, less than 90% of the strains
WP_181893846	0.188917931381382	73	1866	0.811082068618618	Conservation Score > 0.80, less than 90% of the strains
WP_181893847	0.188917931381382	73	1866	0.811082068618618	Conservation Score > 0.80, less than 90% of the strains
WP_181893848	0.188917931381382	73	1866	0.811082068618618	Conservation Score > 0.80, less than 90% of the strains
WP_181893849	0.00306003170220384	88	870	0.996939968297796	Conservation Score > 0.95, more than 90% of the strains
WP_181893850	0.00997759814459532	95	3288	0.990022401855405	Conservation Score > 0.95, more than 90% of the strains
WP_181893851	0.188917931381382	73	1866	0.811082068618618	Conservation Score > 0.80, less than 90% of the strains
WP_181893852	0.0122627420707254	80	5208	0.987737257929275	Conservation Score > 0.95, less than 90% of the strains
WP_181893853	0.00650533717270872	87	1457	0.993494662827291	Conservation Score > 0.95, more than 90% of the strains
WP_181893854	0	1	5473	1	Conservation Score > 0.95, less than 90% of the strains
WP_181893856	0	1	5136	1	Conservation Score > 0.95, less than 90% of the strains
WP_181893857	0	1	5778	1	Conservation Score > 0.95, less than 90% of the strains
WP_181893858	0.218135829581067	17	970	0.781864170418933	Conservation Score < 0.80, less than 90% of the strains
WP_181893859	0.00257504353023184	26	1091	0.997424956469768	Conservation Score > 0.95, less than 90% of the strains
WP_181893860	0.209714725371282	4	2800	0.790285274628718	Conservation Score < 0.80, less than 90% of the strains
WP_181893861	0.209714725371282	4	2800	0.790285274628718	Conservation Score < 0.80, less than 90% of the strains
WP_181893862	0	1	5779	1	Conservation Score > 0.95, less than 90% of the strains
WP_181893863	0	1	5703	1	Conservation Score > 0.95, less than 90% of the strains
WP_181893864	0	1	5816	1	Conservation Score > 0.95, less than 90% of the strains
WP_181893865	0.117751313052902	18	4172	0.882248686947098	Conservation Score > 0.80, less than 90% of the strains
WP_181893867	0.188917931381382	73	1866	0.811082068618618	Conservation Score > 0.80, less than 90% of the strains
WP_181893868	0.00975801618324145	88	3458	0.990241983816759	Conservation Score > 0.95, more than 90% of the strains
WP_181893869	0.193062942707269	95	61	0.806937057292731	Conservation Score > 0.80, more than 90% of the strains
WP_181893870	0.188917931381382	73	1866	0.811082068618618	Conservation Score > 0.80, less than 90% of the strains
WP_181893871	0	1	4896	1	Conservation Score > 0.95, less than 90% of the strains
WP_181893872	0.00204499408767569	52	701	0.997955005912324	Conservation Score > 0.95, less than 90% of the strains
WP_181893873	0.204612701042402	91	658	0.795387298957598	Conservation Score < 0.80, more than 90% of the strains
WP_181893874	0.0644870374991863	86	704	0.935512962500814	Conservation Score > 0.80, less than 90% of the strains
WP_181893875	0.188917931381382	73	1866	0.811082068618618	Conservation Score > 0.80, less than 90% of the strains
WP_181893876	0.131001624361951	69	3076	0.868998375638049	Conservation Score > 0.80, less than 90% of the strains
WP_181893877	0	1	5761	1	Conservation Score > 0.95, less than 90% of the strains
